Subscriber	StartTime	EndTime
13800010310	2009-01-01 16:29:01	2009-01-01 17:13:42
13800010303	2009-01-01 16:29:03	2009-01-01 16:34:08
13800010432	2009-01-01 16:29:06	2009-01-01 16:29:59
13800010536	2009-01-01 16:29:07	2009-01-01 16:33:48
13800010835	2009-01-01 16:34:46	2009-01-01 17:30:18
13800010562	2009-01-01 16:34:48	2009-01-01 16:36:29
13800010636	2009-01-01 16:34:49	2009-01-01 17:04:54
13800010173	2009-01-01 16:34:53	2009-01-01 16:37:01
13800010739	2009-01-01 16:34:57	2009-01-01 16:38:11
13800010476	2009-01-01 16:35:00	2009-01-01 16:35:25
13800010356	2009-01-01 16:35:02	2009-01-01 17:34:50
13800010203	2009-01-01 16:35:05	2009-01-01 16:37:14
13800010849	2009-01-01 16:35:06	2009-01-01 16:37:01
13800010564	2009-01-01 16:35:08	2009-01-01 16:35:55
13800010033	2009-01-01 16:35:11	2009-01-01 16:37:40
13800010693	2009-01-01 16:35:17	2009-01-01 16:37:16
13800010124	2009-01-01 16:35:19	2009-01-01 16:40:38
13800010337	2009-01-01 16:35:26	2009-01-01 16:35:56
13800010222	2009-01-01 16:35:28	2009-01-01 16:39:16
13800010707	2009-01-01 16:35:31	2009-01-01 16:40:37
13800010873	2009-01-01 16:35:43	2009-01-01 17:09:19
13800010179	2009-01-01 16:35:43	2009-01-01 16:40:16
13800010680	2009-01-01 16:35:45	2009-01-01 16:36:29
13800010658	2009-01-01 16:35:48	2009-01-01 16:36:31
13800010870	2009-01-01 16:35:52	2009-01-01 16:39:02
13800010255	2009-01-01 16:35:53	2009-01-01 16:36:13
13800010889	2009-01-01 16:36:00	2009-01-01 16:40:30
13800010899	2009-01-01 16:36:01	2009-01-01 16:39:42
13800010177	2009-01-01 16:36:02	2009-01-01 16:38:17
13800010476	2009-01-01 16:36:10	2009-01-01 16:39:34
13800010574	2009-01-01 16:36:16	2009-01-01 16:38:27
13800010071	2009-01-01 16:36:17	2009-01-01 16:38:03
13800010421	2009-01-01 16:36:18	2009-01-01 16:37:08
13800010045	2009-01-01 16:36:21	2009-01-01 17:31:30
13800010123	2009-01-01 16:36:28	2009-01-01 16:38:17
13800010461	2009-01-01 16:36:35	2009-01-01 16:41:07
13800010486	2009-01-01 16:36:35	2009-01-01 16:41:32
13800010057	2009-01-01 16:36:39	2009-01-01 16:38:34
13800010371	2009-01-01 16:36:40	2009-01-01 16:40:14
13800010547	2009-01-01 16:36:47	2009-01-01 16:41:38
13800010511	2009-01-01 16:36:49	2009-01-01 16:40:30
13800010205	2009-01-01 16:36:52	2009-01-01 16:40:03
13800010234	2009-01-01 16:36:59	2009-01-01 16:40:02
13800010594	2009-01-01 16:37:09	2009-01-01 16:39:04
13800010084	2009-01-01 16:37:12	2009-01-01 16:40:18
13800010286	2009-01-01 16:37:12	2009-01-01 16:40:19
13800010463	2009-01-01 16:37:18	2009-01-01 16:40:25
13800010017	2009-01-01 16:37:23	2009-01-01 16:39:45
13800010423	2009-01-01 16:37:24	2009-01-01 16:40:45
13800010705	2009-01-01 16:37:24	2009-01-01 16:41:55
13800010287	2009-01-01 16:37:26	2009-01-01 16:41:51
13800010095	2009-01-01 16:37:26	2009-01-01 16:41:07
13800010194	2009-01-01 16:37:30	2009-01-01 16:42:49
13800010699	2009-01-01 16:37:34	2009-01-01 16:41:31
13800010201	2009-01-01 16:37:38	2009-01-01 16:40:26
13800010018	2009-01-01 16:37:57	2009-01-01 16:40:47
13800010109	2009-01-01 16:37:58	2009-01-01 16:40:37
13800010509	2009-01-01 16:37:58	2009-01-01 16:42:16
13800010395	2009-01-01 16:38:01	2009-01-01 16:43:01
13800010633	2009-01-01 16:38:03	2009-01-01 16:41:50
13800010591	2009-01-01 16:38:04	2009-01-01 16:39:40
13800010230	2009-01-01 16:38:08	2009-01-01 16:43:20
13800010512	2009-01-01 16:38:14	2009-01-01 16:43:12
13800010363	2009-01-01 16:38:17	2009-01-01 16:38:51
13800010498	2009-01-01 16:38:24	2009-01-01 16:40:33
13800010605	2009-01-01 16:38:24	2009-01-01 16:42:19
13800010379	2009-01-01 16:38:26	2009-01-01 16:40:32
13800010819	2009-01-01 16:38:29	2009-01-01 16:38:58
13800010634	2009-01-01 16:38:30	2009-01-01 16:40:54
13800010078	2009-01-01 16:38:45	2009-01-01 16:41:36
13800010376	2009-01-01 16:38:53	2009-01-01 16:43:39
13800010833	2009-01-01 16:38:56	2009-01-01 16:43:57
13800010225	2009-01-01 16:38:57	2009-01-01 16:42:51
13800010446	2009-01-01 16:38:57	2009-01-01 16:41:20
13800010497	2009-01-01 16:38:58	2009-01-01 16:40:43
13800010031	2009-01-01 16:39:00	2009-01-01 16:41:44
13800010720	2009-01-01 16:39:05	2009-01-01 16:40:31
13800010116	2009-01-01 16:39:07	2009-01-01 16:41:59
13800010843	2009-01-01 16:39:11	2009-01-01 16:40:51
13800010283	2009-01-01 16:39:14	2009-01-01 16:41:19
13800010260	2009-01-01 16:39:15	2009-01-01 16:43:00
13800010883	2009-01-01 16:39:16	2009-01-01 16:41:41
13800010749	2009-01-01 16:39:23	2009-01-01 16:40:05
13800010051	2009-01-01 16:39:25	2009-01-01 16:42:02
13800010846	2009-01-01 16:39:31	2009-01-01 17:24:08
13800010766	2009-01-01 16:39:33	2009-01-01 16:40:39
13800010559	2009-01-01 16:39:36	2009-01-01 16:42:02
13800010350	2009-01-01 16:39:41	2009-01-01 16:40:50
13800010663	2009-01-01 16:39:50	2009-01-01 16:40:19
13800010341	2009-01-01 16:39:53	2009-01-01 16:41:14
13800010534	2009-01-01 16:40:05	2009-01-01 16:41:50
13800010860	2009-01-01 16:40:08	2009-01-01 16:44:04
13800010052	2009-01-01 16:40:15	2009-01-01 16:40:47
13800010239	2009-01-01 16:40:15	2009-01-01 16:42:08
13800010407	2009-01-01 16:40:16	2009-01-01 16:44:03
13800010777	2009-01-01 16:40:19	2009-01-01 16:45:05
13800010887	2009-01-01 16:40:20	2009-01-01 16:43:56
13800010716	2009-01-01 16:40:23	2009-01-01 17:28:25
13800010410	2009-01-01 16:40:24	2009-01-01 16:44:21
13800010655	2009-01-01 16:40:25	2009-01-01 16:45:29
13800010744	2009-01-01 16:40:28	2009-01-01 16:41:57
13800010338	2009-01-01 16:40:37	2009-01-01 16:43:06
13800010743	2009-01-01 16:40:41	2009-01-01 16:45:56
13800010332	2009-01-01 16:40:46	2009-01-01 17:24:31
13800010677	2009-01-01 16:40:50	2009-01-01 16:45:46
13800010003	2009-01-01 16:40:50	2009-01-01 17:13:49
13800010647	2009-01-01 16:40:51	2009-01-01 16:41:51
13800010026	2009-01-01 16:41:03	2009-01-01 16:45:10
13800010543	2009-01-01 16:41:05	2009-01-01 16:42:38
13800010851	2009-01-01 16:41:08	2009-01-01 16:42:28
13800010841	2009-01-01 16:41:14	2009-01-01 16:41:36
13800010527	2009-01-01 16:41:14	2009-01-01 16:45:04
13800010099	2009-01-01 16:41:31	2009-01-01 16:45:12
13800010760	2009-01-01 16:41:41	2009-01-01 16:42:27
13800010476	2009-01-01 16:41:43	2009-01-01 16:45:33
13800010307	2009-01-01 16:41:45	2009-01-01 17:37:32
13800010857	2009-01-01 16:41:45	2009-01-01 16:42:46
13800010330	2009-01-01 16:41:46	2009-01-01 16:43:32
13800010818	2009-01-01 16:41:46	2009-01-01 16:42:23
13800010823	2009-01-01 16:41:46	2009-01-01 16:59:54
13800010046	2009-01-01 16:41:49	2009-01-01 16:47:08
13800010196	2009-01-01 16:41:54	2009-01-01 16:45:02
13800010201	2009-01-01 16:42:05	2009-01-01 16:44:19
13800010696	2009-01-01 16:42:06	2009-01-01 16:43:36
13800010688	2009-01-01 16:42:08	2009-01-01 16:43:36
13800010753	2009-01-01 16:42:09	2009-01-01 16:42:47
13800010097	2009-01-01 16:42:12	2009-01-01 17:29:41
13800010275	2009-01-01 16:42:21	2009-01-01 16:44:42
13800010892	2009-01-01 16:42:22	2009-01-01 16:45:49
13800010081	2009-01-01 16:42:23	2009-01-01 16:46:48
13800010124	2009-01-01 16:42:25	2009-01-01 16:45:49
13800010080	2009-01-01 16:42:26	2009-01-01 16:45:57
13800010532	2009-01-01 16:42:29	2009-01-01 16:46:26
13800010025	2009-01-01 16:42:30	2009-01-01 16:44:29
13800010739	2009-01-01 16:42:32	2009-01-01 16:44:18
13800010771	2009-01-01 16:42:35	2009-01-01 16:43:10
13800010363	2009-01-01 16:42:39	2009-01-01 16:46:23
13800010065	2009-01-01 16:42:40	2009-01-01 16:45:41
13800010093	2009-01-01 16:42:42	2009-01-01 16:44:01
13800010321	2009-01-01 16:42:43	2009-01-01 16:44:21
13800010533	2009-01-01 16:42:45	2009-01-01 16:43:28
13800010806	2009-01-01 16:42:52	2009-01-01 16:44:13
13800010635	2009-01-01 16:42:55	2009-01-01 17:10:07
13800010354	2009-01-01 16:43:06	2009-01-01 16:45:26
13800010076	2009-01-01 16:43:15	2009-01-01 16:46:21
13800010640	2009-01-01 16:43:36	2009-01-01 16:44:45
13800010578	2009-01-01 16:43:41	2009-01-01 16:44:09
13800010497	2009-01-01 16:43:42	2009-01-01 17:23:14
13800010255	2009-01-01 16:43:42	2009-01-01 16:44:02
13800010561	2009-01-01 16:43:52	2009-01-01 16:48:35
13800010883	2009-01-01 16:43:52	2009-01-01 16:46:31
13800010733	2009-01-01 16:43:54	2009-01-01 16:44:38
13800010786	2009-01-01 16:43:58	2009-01-01 16:48:42
13800010501	2009-01-01 16:43:59	2009-01-01 16:47:06
13800010311	2009-01-01 16:44:02	2009-01-01 16:45:30
13800010757	2009-01-01 16:44:05	2009-01-01 16:49:09
13800010566	2009-01-01 16:44:09	2009-01-01 16:47:19
13800010437	2009-01-01 16:44:10	2009-01-01 17:16:35
13800010316	2009-01-01 16:44:15	2009-01-01 16:44:35
13800010513	2009-01-01 16:44:17	2009-01-01 16:46:10
13800010899	2009-01-01 16:44:28	2009-01-01 16:45:30
13800010322	2009-01-01 16:44:31	2009-01-01 16:46:41
13800010434	2009-01-01 16:44:39	2009-01-01 16:49:10
13800010042	2009-01-01 16:44:43	2009-01-01 16:45:08
13800010420	2009-01-01 16:44:46	2009-01-01 16:49:27
13800010452	2009-01-01 16:44:46	2009-01-01 16:45:57
13800010616	2009-01-01 16:44:48	2009-01-01 16:47:51
13800010600	2009-01-01 16:44:48	2009-01-01 16:47:08
13800010299	2009-01-01 16:44:51	2009-01-01 16:46:44
13800010565	2009-01-01 16:44:54	2009-01-01 16:46:42
13800010339	2009-01-01 16:50:08	2009-01-01 16:53:35
13800010656	2009-01-01 16:50:14	2009-01-01 16:52:22
13800010523	2009-01-01 16:50:15	2009-01-01 16:55:20
13800010472	2009-01-01 16:50:18	2009-01-01 16:55:35
13800010409	2009-01-01 16:50:21	2009-01-01 16:51:57
13800010288	2009-01-01 16:50:23	2009-01-01 16:51:53
13800010176	2009-01-01 16:50:28	2009-01-01 16:54:30
13800010128	2009-01-01 16:50:28	2009-01-01 16:53:41
13800010618	2009-01-01 16:50:29	2009-01-01 16:53:16
13800010386	2009-01-01 16:50:33	2009-01-01 16:52:29
13800010796	2009-01-01 16:50:36	2009-01-01 16:54:27
13800010282	2009-01-01 16:50:38	2009-01-01 16:51:31
13800010414	2009-01-01 16:50:44	2009-01-01 16:52:27
13800010704	2009-01-01 16:50:48	2009-01-01 16:53:37
13800010532	2009-01-01 16:50:50	2009-01-01 16:54:09
13800010509	2009-01-01 16:50:53	2009-01-01 16:54:21
13800010286	2009-01-01 16:51:01	2009-01-01 16:53:04
13800010100	2009-01-01 16:51:02	2009-01-01 16:55:35
13800010448	2009-01-01 16:51:12	2009-01-01 16:53:27
13800010603	2009-01-01 16:51:15	2009-01-01 16:52:28
13800010119	2009-01-01 16:51:33	2009-01-01 16:52:47
13800010738	2009-01-01 16:51:34	2009-01-01 16:54:51
13800010837	2009-01-01 16:51:42	2009-01-01 16:52:08
13800010648	2009-01-01 16:51:43	2009-01-01 16:52:11
13800010393	2009-01-01 16:51:43	2009-01-01 16:54:24
13800010420	2009-01-01 16:51:43	2009-01-01 16:54:15
13800010734	2009-01-01 16:51:44	2009-01-01 16:54:35
13800010875	2009-01-01 16:51:51	2009-01-01 16:54:00
13800010819	2009-01-01 16:51:59	2009-01-01 16:56:37
13800010299	2009-01-01 16:52:05	2009-01-01 16:55:39
13800010582	2009-01-01 16:52:05	2009-01-01 17:26:21
13800010315	2009-01-01 16:52:07	2009-01-01 16:54:03
13800010778	2009-01-01 16:52:09	2009-01-01 16:56:49
13800010655	2009-01-01 16:52:12	2009-01-01 16:55:36
13800010705	2009-01-01 16:52:17	2009-01-01 16:56:57
13800010364	2009-01-01 16:52:19	2009-01-01 16:53:56
13800010669	2009-01-01 16:52:21	2009-01-01 16:55:02
13800010661	2009-01-01 16:52:25	2009-01-01 16:55:15
13800010548	2009-01-01 16:52:27	2009-01-01 17:17:22
13800010706	2009-01-01 16:52:40	2009-01-01 17:13:35
13800010379	2009-01-01 16:52:42	2009-01-01 16:55:04
13800010071	2009-01-01 16:52:44	2009-01-01 16:58:03
13800010043	2009-01-01 16:52:48	2009-01-01 16:56:14
13800010538	2009-01-01 16:52:51	2009-01-01 16:56:26
13800010720	2009-01-01 16:53:04	2009-01-01 16:55:26
13800010693	2009-01-01 16:53:06	2009-01-01 16:53:54
13800010678	2009-01-01 16:53:06	2009-01-01 16:55:42
13800010783	2009-01-01 16:53:10	2009-01-01 16:53:48
13800010064	2009-01-01 16:53:10	2009-01-01 16:53:44
13800010215	2009-01-01 16:53:12	2009-01-01 16:55:27
13800010207	2009-01-01 16:53:15	2009-01-01 16:56:37
13800010507	2009-01-01 16:53:16	2009-01-01 16:58:18
13800010677	2009-01-01 16:53:16	2009-01-01 16:53:40
13800010033	2009-01-01 16:53:23	2009-01-01 16:55:28
13800010163	2009-01-01 16:53:36	2009-01-01 16:55:48
13800010166	2009-01-01 16:53:38	2009-01-01 16:55:57
13800010041	2009-01-01 16:53:38	2009-01-01 16:56:18
13800010337	2009-01-01 16:53:41	2009-01-01 16:56:09
13800010551	2009-01-01 16:53:50	2009-01-01 16:55:22
13800010191	2009-01-01 16:53:51	2009-01-01 16:57:06
13800010225	2009-01-01 16:53:53	2009-01-01 17:26:03
13800010874	2009-01-01 16:54:03	2009-01-01 16:56:16
13800010063	2009-01-01 16:54:04	2009-01-01 16:56:51
13800010194	2009-01-01 16:54:11	2009-01-01 16:58:54
13800010718	2009-01-01 16:54:12	2009-01-01 16:56:38
13800010618	2009-01-01 16:54:22	2009-01-01 16:57:41
13800010390	2009-01-01 16:54:26	2009-01-01 16:56:00
13800010876	2009-01-01 16:54:27	2009-01-01 16:55:16
13800010726	2009-01-01 16:54:32	2009-01-01 16:56:02
13800010345	2009-01-01 16:54:36	2009-01-01 16:59:15
13800010724	2009-01-01 16:54:39	2009-01-01 16:55:38
13800010668	2009-01-01 16:54:40	2009-01-01 17:52:54
13800010878	2009-01-01 16:54:42	2009-01-01 16:57:47
13800010149	2009-01-01 16:54:45	2009-01-01 16:59:40
13800010173	2009-01-01 16:54:59	2009-01-01 16:57:53
13800010172	2009-01-01 16:55:00	2009-01-01 16:57:33
13800010128	2009-01-01 16:55:08	2009-01-01 16:55:44
13800010656	2009-01-01 16:55:12	2009-01-01 16:56:37
13800010478	2009-01-01 16:55:13	2009-01-01 16:56:21
13800010693	2009-01-01 16:55:13	2009-01-01 16:58:33
13800010439	2009-01-01 16:55:14	2009-01-01 16:56:58
13800010012	2009-01-01 16:55:21	2009-01-01 16:58:31
13800010255	2009-01-01 16:55:27	2009-01-01 16:55:57
13800010796	2009-01-01 17:00:28	2009-01-01 17:52:56
13800010571	2009-01-01 17:00:31	2009-01-01 17:02:11
13800010579	2009-01-01 17:00:32	2009-01-01 17:02:53
13800010511	2009-01-01 17:00:38	2009-01-01 17:17:41
13800010413	2009-01-01 17:00:38	2009-01-01 17:04:47
13800010561	2009-01-01 17:00:44	2009-01-01 17:03:52
13800010353	2009-01-01 17:00:55	2009-01-01 17:02:14
13800010832	2009-01-01 17:01:01	2009-01-01 17:04:55
13800010737	2009-01-01 17:01:05	2009-01-01 17:01:32
13800010232	2009-01-01 17:01:09	2009-01-01 17:21:13
13800010148	2009-01-01 17:01:12	2009-01-01 17:02:04
13800010483	2009-01-01 17:01:16	2009-01-01 17:05:56
13800010757	2009-01-01 17:01:18	2009-01-01 17:06:18
13800010481	2009-01-01 17:01:21	2009-01-01 17:04:20
13800010509	2009-01-01 17:01:24	2009-01-01 17:02:23
13800010874	2009-01-01 17:01:30	2009-01-01 17:04:28
13800010447	2009-01-01 17:01:32	2009-01-01 17:06:19
13800010183	2009-01-01 17:01:35	2009-01-01 17:04:08
13800010536	2009-01-01 17:01:36	2009-01-01 17:05:28
13800010606	2009-01-01 17:01:43	2009-01-01 17:06:39
13800010278	2009-01-01 17:01:52	2009-01-01 17:02:16
13800010120	2009-01-01 17:01:55	2009-01-01 17:05:54
13800010592	2009-01-01 17:01:55	2009-01-01 17:03:27
13800010755	2009-01-01 17:02:04	2009-01-01 17:05:08
13800010510	2009-01-01 17:02:05	2009-01-01 17:07:04
13800010699	2009-01-01 17:02:08	2009-01-01 17:05:39
13800010324	2009-01-01 17:02:11	2009-01-01 17:06:54
13800010139	2009-01-01 17:02:18	2009-01-01 17:02:41
13800010833	2009-01-01 17:02:24	2009-01-01 17:04:04
13800010700	2009-01-01 17:02:28	2009-01-01 17:03:18
13800010438	2009-01-01 17:02:40	2009-01-01 17:48:02
13800010390	2009-01-01 17:02:41	2009-01-01 17:28:49
13800010473	2009-01-01 17:02:46	2009-01-01 17:04:46
13800010461	2009-01-01 17:02:51	2009-01-01 17:04:08
13800010206	2009-01-01 17:02:53	2009-01-01 17:06:41
13800010420	2009-01-01 17:02:58	2009-01-01 17:05:18
13800010007	2009-01-01 17:02:59	2009-01-01 17:05:11
13800010431	2009-01-01 17:02:59	2009-01-01 17:40:27
13800010474	2009-01-01 17:03:02	2009-01-01 17:04:23
13800010389	2009-01-01 17:03:05	2009-01-01 17:05:37
13800010156	2009-01-01 17:03:14	2009-01-01 17:05:49
13800010350	2009-01-01 17:03:18	2009-01-01 17:07:10
13800010111	2009-01-01 17:03:23	2009-01-01 17:06:50
13800010813	2009-01-01 17:03:25	2009-01-01 17:05:54
13800010563	2009-01-01 17:03:30	2009-01-01 17:05:53
13800010008	2009-01-01 17:03:32	2009-01-01 17:07:20
13800010128	2009-01-01 17:03:36	2009-01-01 17:04:12
13800010358	2009-01-01 17:03:37	2009-01-01 17:06:56
13800010684	2009-01-01 17:03:41	2009-01-01 17:05:35
13800010421	2009-01-01 17:03:41	2009-01-01 17:08:02
13800010891	2009-01-01 17:03:44	2009-01-01 17:05:47
13800010104	2009-01-01 17:03:47	2009-01-01 17:06:56
13800010316	2009-01-01 17:03:50	2009-01-01 17:05:46
13800010054	2009-01-01 17:03:53	2009-01-01 17:08:14
13800010767	2009-01-01 17:03:57	2009-01-01 17:09:06
13800010587	2009-01-01 17:04:03	2009-01-01 17:07:54
13800010282	2009-01-01 17:04:07	2009-01-01 17:08:43
13800010142	2009-01-01 17:04:09	2009-01-01 17:08:01
13800010634	2009-01-01 17:04:10	2009-01-01 17:07:42
13800010584	2009-01-01 17:04:13	2009-01-01 17:05:02
13800010119	2009-01-01 17:04:22	2009-01-01 17:42:04
13800010091	2009-01-01 17:04:23	2009-01-01 17:06:50
13800010292	2009-01-01 17:04:32	2009-01-01 17:05:42
13800010676	2009-01-01 17:04:35	2009-01-01 17:09:10
13800010641	2009-01-01 17:04:38	2009-01-01 17:07:04
13800010416	2009-01-01 17:04:48	2009-01-01 17:10:01
13800010050	2009-01-01 17:04:48	2009-01-01 17:06:19
13800010433	2009-01-01 17:04:49	2009-01-01 17:05:54
13800010019	2009-01-01 17:04:55	2009-01-01 17:06:32
13800010436	2009-01-01 17:04:57	2009-01-01 17:06:55
13800010498	2009-01-01 17:04:58	2009-01-01 17:08:01
13800010808	2009-01-01 17:04:59	2009-01-01 17:05:56
13800010865	2009-01-01 17:05:05	2009-01-01 17:10:13
13800010714	2009-01-01 17:05:07	2009-01-01 17:08:20
13800010086	2009-01-01 17:05:08	2009-01-01 17:07:43
13800010727	2009-01-01 17:05:09	2009-01-01 17:06:48
13800010139	2009-01-01 17:05:11	2009-01-01 17:06:32
13800010035	2009-01-01 17:05:12	2009-01-01 17:08:20
13800010720	2009-01-01 17:05:14	2009-01-01 17:06:48
13800010703	2009-01-01 17:05:21	2009-01-01 17:07:04
13800010788	2009-01-01 17:05:22	2009-01-01 17:08:50
13800010725	2009-01-01 17:05:35	2009-01-01 17:56:45
13800010309	2009-01-01 17:05:36	2009-01-01 17:07:57
13800010178	2009-01-01 17:11:07	2009-01-01 17:12:17
13800010118	2009-01-01 17:11:08	2009-01-01 18:08:42
13800010387	2009-01-01 17:11:09	2009-01-01 17:15:24
13800010090	2009-01-01 17:11:14	2009-01-01 17:13:29
13800010330	2009-01-01 17:11:20	2009-01-01 17:14:48
13800010530	2009-01-01 17:11:20	2009-01-01 17:11:53
13800010552	2009-01-01 17:11:21	2009-01-01 17:13:26
13800010887	2009-01-01 17:11:22	2009-01-01 17:13:59
13800010874	2009-01-01 17:11:24	2009-01-01 17:15:56
13800010856	2009-01-01 17:11:27	2009-01-01 17:16:05
13800010613	2009-01-01 17:11:32	2009-01-01 17:15:13
13800010065	2009-01-01 17:11:34	2009-01-01 17:13:52
13800010316	2009-01-01 17:11:41	2009-01-01 17:13:21
13800010724	2009-01-01 17:11:45	2009-01-01 17:13:55
13800010086	2009-01-01 17:11:47	2009-01-01 17:15:36
13800010214	2009-01-01 17:11:52	2009-01-01 17:15:26
13800010058	2009-01-01 17:11:54	2009-01-01 17:16:24
13800010345	2009-01-01 17:12:03	2009-01-01 17:15:31
13800010737	2009-01-01 17:12:07	2009-01-01 17:13:51
13800010862	2009-01-01 17:12:09	2009-01-01 17:14:19
13800010107	2009-01-01 17:12:17	2009-01-01 17:17:21
13800010508	2009-01-01 17:12:17	2009-01-01 17:14:29
13800010471	2009-01-01 17:12:19	2009-01-01 17:14:30
13800010319	2009-01-01 17:12:25	2009-01-01 17:16:22
13800010035	2009-01-01 17:12:27	2009-01-01 17:13:49
13800010267	2009-01-01 17:12:35	2009-01-01 17:14:10
13800010464	2009-01-01 17:12:38	2009-01-01 17:14:28
13800010037	2009-01-01 17:12:38	2009-01-01 17:15:29
13800010023	2009-01-01 17:12:44	2009-01-01 17:59:50
13800010802	2009-01-01 17:12:49	2009-01-01 17:15:24
13800010534	2009-01-01 17:12:49	2009-01-01 17:16:19
13800010697	2009-01-01 17:12:56	2009-01-01 17:18:10
13800010230	2009-01-01 17:13:00	2009-01-01 17:42:29
13800010336	2009-01-01 17:13:00	2009-01-01 17:15:20
13800010175	2009-01-01 17:13:04	2009-01-01 17:13:37
13800010565	2009-01-01 17:13:08	2009-01-01 17:16:51
13800010769	2009-01-01 17:13:08	2009-01-01 17:16:29
13800010829	2009-01-01 17:13:10	2009-01-01 18:03:17
13800010803	2009-01-01 17:13:14	2009-01-01 17:58:11
13800010284	2009-01-01 17:13:17	2009-01-01 17:15:16
13800010428	2009-01-01 17:13:25	2009-01-01 17:14:44
13800010434	2009-01-01 17:13:28	2009-01-01 17:16:29
13800010544	2009-01-01 17:13:33	2009-01-01 17:34:53
13800010101	2009-01-01 17:13:36	2009-01-01 17:16:00
13800010898	2009-01-01 17:13:43	2009-01-01 17:14:46
13800010773	2009-01-01 17:13:48	2009-01-01 17:18:12
13800010300	2009-01-01 17:13:49	2009-01-01 17:17:17
13800010189	2009-01-01 17:13:57	2009-01-01 17:16:47
13800010540	2009-01-01 17:13:59	2009-01-01 17:15:33
13800010183	2009-01-01 17:14:00	2009-01-01 17:18:08
13800010285	2009-01-01 17:14:00	2009-01-01 17:19:12
13800010185	2009-01-01 17:14:06	2009-01-01 17:15:07
13800010234	2009-01-01 17:14:13	2009-01-01 17:15:43
13800010717	2009-01-01 17:14:14	2009-01-01 17:14:56
13800010019	2009-01-01 17:14:20	2009-01-01 17:15:10
13800010331	2009-01-01 17:14:25	2009-01-01 17:15:17
13800010473	2009-01-01 17:14:35	2009-01-01 17:17:45
13800010651	2009-01-01 17:14:37	2009-01-01 17:16:42
13800010535	2009-01-01 17:14:46	2009-01-01 17:17:11
13800010527	2009-01-01 17:14:55	2009-01-01 17:41:15
13800010865	2009-01-01 17:14:56	2009-01-01 17:18:13
13800010779	2009-01-01 17:14:57	2009-01-01 17:19:26
13800010691	2009-01-01 17:15:03	2009-01-01 17:15:32
13800010566	2009-01-01 17:15:08	2009-01-01 18:13:13
13800010042	2009-01-01 17:15:11	2009-01-01 17:16:59
13800010380	2009-01-01 17:15:13	2009-01-01 17:20:11
13800010151	2009-01-01 17:15:20	2009-01-01 17:16:54
13800010430	2009-01-01 17:15:21	2009-01-01 17:42:43
13800010777	2009-01-01 17:15:21	2009-01-01 17:18:03
13800010162	2009-01-01 17:15:27	2009-01-01 17:20:44
13800010252	2009-01-01 17:15:30	2009-01-01 17:18:02
13800010389	2009-01-01 17:15:32	2009-01-01 17:16:12
13800010757	2009-01-01 17:15:33	2009-01-01 17:18:10
13800010768	2009-01-01 17:15:36	2009-01-01 17:20:16
13800010720	2009-01-01 17:15:48	2009-01-01 17:20:06
13800010191	2009-01-01 17:15:49	2009-01-01 17:18:41
13800010568	2009-01-01 17:15:49	2009-01-01 17:57:27
13800010647	2009-01-01 17:15:51	2009-01-01 17:48:13
13800010679	2009-01-01 17:15:55	2009-01-01 17:20:37
13800010322	2009-01-01 17:15:55	2009-01-01 17:18:16
13800010791	2009-01-01 17:15:58	2009-01-01 17:19:41
13800010787	2009-01-01 17:16:10	2009-01-01 17:18:55
13800010745	2009-01-01 17:16:11	2009-01-01 17:20:01
13800010288	2009-01-01 17:21:13	2009-01-01 17:25:05
13800010499	2009-01-01 17:21:14	2009-01-01 17:26:06
13800010068	2009-01-01 17:21:18	2009-01-01 17:24:26
13800010203	2009-01-01 17:21:22	2009-01-01 17:21:53
13800010318	2009-01-01 17:21:22	2009-01-01 17:26:19
13800010613	2009-01-01 17:21:43	2009-01-01 17:24:20
13800010320	2009-01-01 17:21:48	2009-01-01 17:25:29
13800010042	2009-01-01 17:21:49	2009-01-01 17:25:21
13800010801	2009-01-01 17:21:55	2009-01-01 17:44:35
13800010025	2009-01-01 17:21:57	2009-01-01 17:25:06
13800010202	2009-01-01 17:21:59	2009-01-01 17:25:34
13800010457	2009-01-01 17:22:02	2009-01-01 17:41:53
13800010496	2009-01-01 17:22:11	2009-01-01 18:07:04
13800010155	2009-01-01 17:22:13	2009-01-01 17:26:36
13800010098	2009-01-01 17:22:13	2009-01-01 17:23:18
13800010719	2009-01-01 17:22:17	2009-01-01 17:27:22
13800010674	2009-01-01 17:22:19	2009-01-01 17:23:50
13800010047	2009-01-01 17:22:21	2009-01-01 17:25:13
13800010860	2009-01-01 17:22:21	2009-01-01 18:11:41
13800010877	2009-01-01 17:22:22	2009-01-01 17:27:29
13800010189	2009-01-01 17:22:30	2009-01-01 17:23:40
13800010493	2009-01-01 17:22:33	2009-01-01 18:19:13
13800010344	2009-01-01 17:22:40	2009-01-01 17:27:35
13800010656	2009-01-01 17:22:46	2009-01-01 17:24:35
13800010114	2009-01-01 17:22:48	2009-01-01 17:24:02
13800010686	2009-01-01 17:22:55	2009-01-01 17:24:18
13800010137	2009-01-01 17:22:59	2009-01-01 17:26:31
13800010679	2009-01-01 17:22:59	2009-01-01 17:26:07
13800010752	2009-01-01 17:23:09	2009-01-01 17:27:17
13800010608	2009-01-01 17:23:09	2009-01-01 17:26:12
13800010038	2009-01-01 17:23:30	2009-01-01 17:27:31
13800010426	2009-01-01 17:23:31	2009-01-01 17:27:42
